date,year,month,station,pollutant,daily_avg,daily_min,daily_max,daily_median,daily_std,records_count
2024-05-18,2024,5,Centenario,PM10,23.4167,22.0,25.0,23.0,0.9962,12
2024-05-18,2024,5,Córdoba,NO2,28.3333,24.0,34.0,27.5,3.6515,12
2024-05-18,2024,5,Córdoba,PM10,30.9167,29.0,33.0,30.0,1.4434,12
2024-05-18,2024,5,La Boca,CO,0.3133,0.24,0.44,0.3,0.062,12
2024-05-18,2024,5,La Boca,NO2,32.25,21.0,46.0,29.0,10.8051,12
2024-05-18,2024,5,La Boca,PM10,28.3333,27.0,30.0,28.0,0.8876,12
2024-05-19,2024,5,Centenario,CO,0.7292,0.47,1.16,0.745,0.1686,24
2024-05-19,2024,5,Centenario,PM10,31.125,24.0,41.0,30.0,4.8661,24
2024-05-19,2024,5,Córdoba,NO2,31.75,27.0,42.0,31.0,3.9259,24
2024-05-19,2024,5,Córdoba,PM10,32.2083,30.0,35.0,32.0,1.4136,24
2024-05-19,2024,5,La Boca,CO,0.7696,0.52,1.29,0.76,0.1836,24
2024-05-19,2024,5,La Boca,NO2,45.0833,34.0,58.0,43.5,7.089,24
2024-05-19,2024,5,La Boca,PM10,31.7083,27.0,38.0,32.0,2.8814,24
2024-05-20,2024,5,Centenario,CO,0.6842,0.32,1.44,0.43,0.395,24
2024-05-20,2024,5,Centenario,PM10,36.0,21.0,43.0,38.0,6.1148,24
2024-05-20,2024,5,Córdoba,NO2,18.625,11.0,32.0,19.0,4.744,24
2024-05-20,2024,5,Córdoba,PM10,27.4167,22.0,34.0,27.0,3.4505,24
2024-05-20,2024,5,La Boca,CO,0.7846,0.4,1.69,0.465,0.4883,24
2024-05-20,2024,5,La Boca,NO2,46.3333,36.0,57.0,47.5,5.2143,24
2024-05-20,2024,5,La Boca,PM10,34.7083,29.0,40.0,34.0,2.5788,24
2024-05-21,2024,5,Centenario,CO,0.3329,0.17,0.45,0.36,0.0942,24
2024-05-21,2024,5,Centenario,PM10,14.0,13.0,19.0,13.0,1.6151,24
2024-05-21,2024,5,Córdoba,NO2,16.6087,6.0,23.0,18.0,5.6063,23
2024-05-21,2024,5,Córdoba,PM10,17.7917,16.0,21.0,18.0,1.4136,24
2024-05-21,2024,5,La Boca,CO,0.3658,0.28,0.42,0.37,0.0405,24
2024-05-21,2024,5,La Boca,NO2,35.25,28.0,41.0,36.5,3.8926,24
2024-05-21,2024,5,La Boca,PM10,19.5417,15.0,26.0,20.0,2.8587,24
2024-05-22,2024,5,Centenario,CO,0.4238,0.31,0.5,0.435,0.0544,24
2024-05-22,2024,5,Centenario,PM10,21.5,14.0,26.0,22.5,3.6116,24
2024-05-22,2024,5,Córdoba,NO2,24.0833,15.0,32.0,25.5,4.5485,24
2024-05-22,2024,5,Córdoba,PM10,24.9583,16.0,31.0,26.5,4.7866,24
2024-05-22,2024,5,La Boca,CO,0.3895,0.35,0.42,0.39,0.0201,19
2024-05-22,2024,5,La Boca,NO2,30.7059,27.0,35.0,31.0,2.3121,17
2024-05-22,2024,5,La Boca,PM10,20.1739,16.0,23.0,21.0,1.6963,23
2024-05-23,2024,5,Centenario,CO,0.3083,0.21,0.44,0.32,0.0679,24
2024-05-23,2024,5,Centenario,PM10,21.9167,20.0,26.0,21.0,1.6659,24
2024-05-23,2024,5,Córdoba,NO2,27.0,19.0,37.0,27.0,5.718,24
2024-05-23,2024,5,Córdoba,PM10,30.1667,28.0,32.0,30.0,1.274,24
2024-05-23,2024,5,La Boca,NO2,26.1818,16.0,33.0,26.0,6.0962,11
2024-05-24,2024,5,Centenario,CO,0.2488,0.11,0.39,0.26,0.0882,24
2024-05-24,2024,5,Centenario,PM10,22.0417,21.0,24.0,22.0,1.0417,24
2024-05-24,2024,5,Córdoba,NO2,27.5833,12.0,39.0,30.0,7.8014,24
2024-05-24,2024,5,Córdoba,PM10,31.625,30.0,33.0,32.0,0.7697,24
2024-05-24,2024,5,La Boca,CO,0.73,0.57,0.92,0.705,0.1273,8
2024-05-24,2024,5,La Boca,NO2,24.4783,14.0,43.0,21.0,9.2386,23
2024-05-24,2024,5,La Boca,PM10,21.0714,19.0,23.0,21.0,1.0716,14
2024-05-25,2024,5,Centenario,CO,0.3196,0.24,0.55,0.27,0.0921,24
2024-05-25,2024,5,Centenario,PM10,21.8333,19.0,24.0,22.0,2.1196,24
2024-05-25,2024,5,Córdoba,NO2,24.875,17.0,34.0,24.5,4.347,24
2024-05-25,2024,5,Córdoba,PM10,29.125,23.0,33.0,29.5,3.5178,24
2024-05-25,2024,5,La Boca,CO,0.8471,0.23,1.12,1.015,0.3275,24
2024-05-25,2024,5,La Boca,NO2,33.125,19.0,50.0,32.0,9.2092,24
2024-05-25,2024,5,La Boca,PM10,18.625,16.0,21.0,18.0,1.6892,24
2024-05-26,2024,5,Centenario,CO,0.48,0.27,0.68,0.505,0.1638,24
2024-05-26,2024,5,Centenario,PM10,25.25,19.0,28.0,26.0,2.2889,24
2024-05-26,2024,5,Córdoba,NO2,25.375,18.0,36.0,23.0,5.5546,24
2024-05-26,2024,5,Córdoba,PM10,26.3333,23.0,29.0,26.5,1.5788,24
2024-05-26,2024,5,La Boca,CO,0.5958,0.32,1.05,0.53,0.2536,24
2024-05-26,2024,5,La Boca,NO2,41.25,28.0,50.0,43.5,6.892,24
2024-05-26,2024,5,La Boca,PM10,32.375,21.0,37.0,33.5,4.2612,24
2024-05-27,2024,5,Centenario,CO,0.3121,0.17,0.4,0.35,0.085,24
2024-05-27,2024,5,Centenario,PM10,15.7083,13.0,23.0,15.5,2.6289,24
2024-05-27,2024,5,Córdoba,NO2,30.2917,18.0,38.0,30.5,6.2934,24
2024-05-27,2024,5,Córdoba,PM10,20.25,16.0,24.0,20.5,2.5918,24
2024-05-27,2024,5,La Boca,CO,0.3325,0.18,0.48,0.335,0.0873,24
2024-05-27,2024,5,La Boca,NO2,32.6667,26.0,46.0,31.0,6.0409,24
2024-05-27,2024,5,La Boca,PM10,19.1667,14.0,31.0,17.0,4.4003,24
2024-05-28,2024,5,Centenario,CO,0.3854,0.16,0.63,0.39,0.1556,24
2024-05-28,2024,5,Centenario,PM10,16.125,14.0,18.0,16.0,0.947,24
2024-05-28,2024,5,Córdoba,NO2,25.8333,15.0,36.0,26.0,6.2113,24
2024-05-28,2024,5,Córdoba,PM10,24.8333,24.0,26.0,25.0,0.8165,24
2024-05-28,2024,5,La Boca,CO,0.2588,0.14,0.4,0.26,0.1009,24
2024-05-28,2024,5,La Boca,NO2,38.3333,24.0,50.0,38.5,8.6611,24
2024-05-28,2024,5,La Boca,PM10,14.875,11.0,18.0,15.0,2.3464,24
2024-05-29,2024,5,Centenario,CO,0.4067,0.21,0.57,0.435,0.0966,24
2024-05-29,2024,5,Centenario,PM10,16.0833,13.0,19.0,16.5,1.9318,24
2024-05-29,2024,5,Córdoba,NO2,16.2609,10.0,24.0,16.0,3.9568,23
2024-05-29,2024,5,Córdoba,PM10,19.7917,15.0,24.0,19.5,3.526,24
2024-05-29,2024,5,La Boca,CO,0.3933,0.19,0.52,0.465,0.1168,24
2024-05-29,2024,5,La Boca,NO2,44.8333,34.0,55.0,45.5,5.5141,24
2024-05-29,2024,5,La Boca,PM10,18.625,18.0,20.0,18.5,0.7109,24
2024-05-30,2024,5,Centenario,CO,0.4929,0.26,0.69,0.53,0.1426,24
2024-05-30,2024,5,Centenario,PM10,16.1667,13.0,20.0,16.0,2.2778,24
2024-05-30,2024,5,Córdoba,NO2,21.4167,10.0,32.0,22.0,6.5336,24
2024-05-30,2024,5,Córdoba,PM10,16.2917,15.0,19.0,16.0,1.3345,24
2024-05-30,2024,5,La Boca,CO,0.4521,0.27,0.61,0.47,0.112,24
2024-05-30,2024,5,La Boca,NO2,46.2083,35.0,53.0,46.5,4.9693,24
2024-05-30,2024,5,La Boca,PM10,19.625,19.0,23.0,19.0,1.0135,24
2024-05-31,2024,5,Centenario,CO,0.4096,0.22,0.68,0.395,0.1185,24
2024-05-31,2024,5,Centenario,PM10,21.1667,20.0,22.0,21.0,0.7528,6
2024-05-31,2024,5,Córdoba,NO2,20.2083,13.0,27.0,20.0,3.753,24
2024-05-31,2024,5,Córdoba,PM10,19.0833,18.0,20.0,19.0,0.6539,24
2024-05-31,2024,5,La Boca,CO,0.3192,0.25,0.46,0.305,0.0492,24
2024-05-31,2024,5,La Boca,NO2,39.8333,31.0,45.0,40.0,3.6196,24
2024-05-31,2024,5,La Boca,PM10,22.0833,18.0,24.0,22.5,1.3805,24
2024-06-01,2024,6,Centenario,CO,0.4888,0.23,1.22,0.42,0.2849,24
2024-06-01,2024,6,Centenario,PM10,18.4348,16.0,27.0,17.0,3.4487,23
2024-06-01,2024,6,Córdoba,NO2,20.625,7.0,39.0,15.5,11.2049,24
2024-06-01,2024,6,Córdoba,PM10,18.1667,15.0,29.0,17.0,3.7027,24
2024-06-01,2024,6,La Boca,CO,0.465,0.24,1.09,0.395,0.2478,24
2024-06-01,2024,6,La Boca,NO2,43.25,34.0,53.0,43.0,4.8923,24
2024-06-01,2024,6,La Boca,PM10,21.625,18.0,34.0,20.0,4.2612,24
2024-06-02,2024,6,Centenario,CO,0.5908,0.25,1.35,0.44,0.3661,24
2024-06-02,2024,6,Centenario,PM10,35.0,29.0,39.0,35.5,3.2837,24
2024-06-02,2024,6,Córdoba,NO2,24.6667,17.0,32.0,23.5,4.7792,24
2024-06-02,2024,6,Córdoba,PM10,40.875,32.0,45.0,42.0,3.675,24
2024-06-02,2024,6,La Boca,CO,0.5158,0.1,1.25,0.33,0.4019,24
2024-06-02,2024,6,La Boca,NO2,34.5,21.0,47.0,33.5,8.4853,24
2024-06-02,2024,6,La Boca,PM10,39.4167,27.0,45.0,41.0,4.9512,24
2024-06-03,2024,6,Centenario,CO,0.2838,0.17,0.41,0.295,0.0634,24
2024-06-03,2024,6,Centenario,PM10,21.9167,19.0,27.0,21.5,1.9982,24
2024-06-03,2024,6,Córdoba,NO2,23.8333,10.0,34.0,26.0,7.6424,24
2024-06-03,2024,6,Córdoba,PM10,27.5833,24.0,34.0,27.5,2.1451,24
2024-06-03,2024,6,La Boca,CO,0.1596,0.05,0.28,0.165,0.055,24
2024-06-03,2024,6,La Boca,NO2,34.4167,24.0,47.0,36.0,7.5349,24
2024-06-03,2024,6,La Boca,PM10,18.0833,15.0,25.0,18.0,2.3575,24
2024-06-04,2024,6,Centenario,CO,0.2929,0.15,0.47,0.28,0.1048,24
2024-06-04,2024,6,Centenario,PM10,15.875,14.0,18.0,15.0,1.4836,24
2024-06-04,2024,6,Córdoba,NO2,18.5417,6.0,31.0,19.5,7.217,24
2024-06-04,2024,6,Córdoba,PM10,19.4583,17.0,24.0,18.5,2.5534,24
2024-06-04,2024,6,La Boca,CO,0.1933,0.1,0.29,0.185,0.0622,24
2024-06-04,2024,6,La Boca,NO2,41.7083,29.0,49.0,44.0,6.0035,24
2024-06-04,2024,6,La Boca,PM10,15.0417,13.0,17.0,15.0,0.9546,24
2024-06-05,2024,6,Centenario,CO,0.3867,0.21,0.57,0.395,0.1168,24
2024-06-05,2024,6,Centenario,PM10,16.125,15.0,17.0,16.0,0.6124,24
2024-06-05,2024,6,Córdoba,CO,0.925,0.77,1.04,0.945,0.1145,4
2024-06-05,2024,6,Córdoba,NO2,19.375,12.0,27.0,19.0,4.8527,24
2024-06-05,2024,6,Córdoba,PM10,17.0,16.0,18.0,17.0,0.417,24
2024-06-05,2024,6,La Boca,CO,0.3154,0.18,0.45,0.33,0.0939,24
2024-06-05,2024,6,La Boca,NO2,40.7917,36.0,46.0,40.5,3.0214,24
2024-06-05,2024,6,La Boca,PM10,15.2917,14.0,17.0,15.0,0.7506,24
2024-06-06,2024,6,Centenario,CO,0.6175,0.34,1.1,0.57,0.2345,24
2024-06-06,2024,6,Centenario,PM10,27.6667,17.0,45.0,25.0,9.1731,24
2024-06-06,2024,6,Córdoba,CO,0.8229,0.47,1.08,0.945,0.2191,24
2024-06-06,2024,6,Córdoba,NO2,29.7391,16.0,50.0,30.0,10.199,23
2024-06-06,2024,6,Córdoba,PM10,29.2917,17.0,47.0,28.0,9.7823,24
2024-06-06,2024,6,La Boca,CO,0.4412,0.33,0.52,0.46,0.0602,24
2024-06-06,2024,6,La Boca,NO2,40.7917,31.0,48.0,43.0,5.7255,24
2024-06-06,2024,6,La Boca,PM10,25.4167,18.0,33.0,25.5,5.2163,24
2024-06-07,2024,6,Centenario,CO,0.6642,0.51,1.09,0.63,0.1515,24
2024-06-07,2024,6,Centenario,PM10,43.7917,36.0,47.0,46.0,3.9561,24
2024-06-07,2024,6,Córdoba,CO,0.6396,0.47,0.97,0.61,0.14,24
2024-06-07,2024,6,Córdoba,NO2,25.75,19.0,37.0,25.0,4.3564,24
2024-06-07,2024,6,Córdoba,PM10,47.0833,39.0,50.0,49.0,3.9333,24
2024-06-07,2024,6,La Boca,CO,0.5238,0.34,0.73,0.495,0.1412,24
2024-06-07,2024,6,La Boca,NO2,41.8261,31.0,47.0,43.0,4.5292,23
2024-06-07,2024,6,La Boca,PM10,37.4167,33.0,40.0,39.0,2.1042,24
2024-06-08,2024,6,Centenario,CO,0.6,0.39,0.75,0.615,0.1167,24
2024-06-08,2024,6,Centenario,PM10,33.1667,31.0,36.0,33.0,1.4039,24
2024-06-08,2024,6,Córdoba,CO,0.4783,0.22,0.7,0.535,0.1574,24
2024-06-08,2024,6,Córdoba,NO2,20.6667,13.0,32.0,20.0,5.4746,24
2024-06-08,2024,6,Córdoba,PM10,37.0833,35.0,39.0,36.5,1.5857,24
2024-06-08,2024,6,La Boca,CO,0.6462,0.54,0.74,0.66,0.0686,24
2024-06-08,2024,6,La Boca,NO2,36.0833,26.0,49.0,33.5,7.0951,24
2024-06-08,2024,6,La Boca,PM10,37.0,35.0,39.0,37.0,1.4142,24
2024-06-09,2024,6,Centenario,CO,0.3904,0.27,0.69,0.38,0.1071,24
2024-06-09,2024,6,Centenario,PM10,29.625,28.0,31.0,30.0,1.1726,24
2024-06-09,2024,6,Córdoba,CO,0.195,0.06,0.51,0.18,0.1152,24
2024-06-09,2024,6,Córdoba,NO2,13.0417,7.0,21.0,14.0,3.8615,24
2024-06-09,2024,6,Córdoba,PM10,31.125,29.0,34.0,31.0,1.5411,24
2024-06-09,2024,6,La Boca,CO,0.5625,0.44,0.69,0.555,0.0615,24
2024-06-09,2024,6,La Boca,NO2,31.2917,15.0,47.0,34.5,11.0078,24
2024-06-09,2024,6,La Boca,PM10,33.0833,31.0,35.0,33.0,1.316,24
2024-06-10,2024,6,Centenario,CO,0.3521,0.2,0.48,0.36,0.0851,24
2024-06-10,2024,6,Centenario,PM10,24.75,17.0,29.0,28.0,4.8566,24
2024-06-10,2024,6,Córdoba,CO,0.3429,0.05,0.65,0.325,0.2014,24
2024-06-10,2024,6,Córdoba,NO2,22.8333,9.0,34.0,24.5,7.3524,24
2024-06-10,2024,6,Córdoba,PM10,29.125,23.0,33.0,30.0,2.9827,24
2024-06-10,2024,6,La Boca,CO,0.3654,0.21,0.46,0.395,0.0838,24
2024-06-10,2024,6,La Boca,NO2,27.9167,11.0,37.0,30.5,8.7024,24
2024-06-10,2024,6,La Boca,PM10,23.9167,16.0,31.0,26.0,5.2744,24
2024-06-11,2024,6,Centenario,CO,0.3254,0.19,0.51,0.305,0.1056,24
2024-06-11,2024,6,Centenario,PM10,14.125,12.0,17.0,13.5,1.702,24
2024-06-11,2024,6,Córdoba,CO,0.1696,0.01,0.38,0.14,0.1308,23
2024-06-11,2024,6,Córdoba,NO2,16.4583,9.0,25.0,17.0,4.7638,24
2024-06-11,2024,6,Córdoba,PM10,18.75,15.0,23.0,17.5,3.3395,24
2024-06-11,2024,6,La Boca,CO,0.4571,0.37,0.58,0.46,0.0622,24
2024-06-11,2024,6,La Boca,NO2,31.1667,26.0,36.0,31.0,2.8842,24
2024-06-11,2024,6,La Boca,PM10,17.5833,17.0,19.0,18.0,0.5836,24
2024-06-12,2024,6,Centenario,CO,0.5162,0.24,0.76,0.54,0.1786,24
2024-06-12,2024,6,Centenario,PM10,18.2917,13.0,26.0,17.5,4.3487,24
2024-06-12,2024,6,Córdoba,CO,0.8582,0.13,1.1,0.99,0.345,11
2024-06-12,2024,6,Córdoba,NO2,15.7826,7.0,22.0,18.0,4.7669,23
2024-06-12,2024,6,Córdoba,PM10,20.5,16.0,28.0,19.5,4.2529,24
2024-06-12,2024,6,La Boca,CO,0.6746,0.47,0.85,0.71,0.1256,24
2024-06-12,2024,6,La Boca,NO2,29.7917,24.0,37.0,29.0,3.5506,24
2024-06-12,2024,6,La Boca,PM10,22.1667,17.0,29.0,23.0,3.9855,24
2024-06-13,2024,6,Centenario,CO,0.5525,0.32,0.8,0.57,0.1549,24
2024-06-13,2024,6,Centenario,PM10,38.2917,26.0,46.0,40.5,6.4503,24
2024-06-13,2024,6,Córdoba,CO,0.5325,0.42,0.78,0.515,0.0864,24
2024-06-13,2024,6,Córdoba,NO2,18.875,8.0,29.0,19.0,6.7135,24
2024-06-13,2024,6,Córdoba,PM10,40.5417,28.0,47.0,43.5,6.6397,24
2024-06-13,2024,6,La Boca,CO,0.7554,0.59,0.89,0.775,0.1059,24
2024-06-13,2024,6,La Boca,NO2,44.125,36.0,50.0,45.5,4.4849,24
2024-06-13,2024,6,La Boca,PM10,48.8333,30.0,63.0,50.5,11.1926,24
2024-06-14,2024,6,Centenario,CO,0.6475,0.37,1.07,0.585,0.2296,24
2024-06-14,2024,6,Centenario,PM10,40.0833,35.0,48.0,37.5,4.8894,24
2024-06-14,2024,6,Córdoba,CO,1.1242,0.76,1.53,1.015,0.2339,24
2024-06-14,2024,6,Córdoba,NO2,28.4583,15.0,38.0,28.5,6.1854,24
2024-06-14,2024,6,Córdoba,PM10,46.625,44.0,51.0,46.0,2.3556,24
2024-06-14,2024,6,La Boca,CO,0.7008,0.43,1.05,0.73,0.2233,24
2024-06-14,2024,6,La Boca,NO2,29.5,17.0,40.0,32.0,7.2472,24
2024-06-14,2024,6,La Boca,PM10,49.0833,37.0,64.0,47.0,10.7417,24
2024-06-15,2024,6,Centenario,CO,0.5071,0.29,0.96,0.49,0.1681,24
2024-06-15,2024,6,Centenario,PM10,29.1667,24.0,35.0,29.5,2.8842,24
2024-06-15,2024,6,Córdoba,CO,0.6821,0.41,1.27,0.665,0.2093,24
2024-06-15,2024,6,Córdoba,NO2,29.7083,18.0,45.0,32.0,7.5899,24
2024-06-15,2024,6,Córdoba,PM10,38.9167,30.0,47.0,39.0,4.373,24
2024-06-15,2024,6,La Boca,CO,0.535,0.31,1.0,0.505,0.2008,24
2024-06-15,2024,6,La Boca,NO2,35.0833,23.0,45.0,35.0,6.6979,24
2024-06-15,2024,6,La Boca,PM10,28.7083,22.0,36.0,28.0,3.5322,24
2024-06-16,2024,6,Centenario,CO,0.4812,0.33,0.73,0.405,0.1472,24
2024-06-16,2024,6,Centenario,PM10,23.2083,20.0,25.0,23.5,1.6146,24
2024-06-16,2024,6,Córdoba,CO,0.3808,0.25,0.63,0.3,0.1361,24
2024-06-16,2024,6,Córdoba,NO2,21.5833,14.0,34.0,21.0,5.021,24
2024-06-16,2024,6,Córdoba,PM10,24.5417,18.0,29.0,25.5,4.043,24
2024-06-16,2024,6,La Boca,CO,0.6642,0.43,0.97,0.595,0.2013,24
2024-06-16,2024,6,La Boca,NO2,35.25,30.0,43.0,35.0,3.2737,24
2024-06-16,2024,6,La Boca,PM10,21.375,18.0,24.0,22.0,1.8133,24
2024-06-17,2024,6,Centenario,CO,0.2808,0.21,0.41,0.27,0.0641,24
2024-06-17,2024,6,Centenario,PM10,15.0,10.0,20.0,15.0,3.0645,24
2024-06-17,2024,6,Córdoba,CO,0.2233,0.14,0.33,0.23,0.0657,24
2024-06-17,2024,6,Córdoba,NO2,15.6667,11.0,24.0,15.0,3.3965,24
2024-06-17,2024,6,Córdoba,PM10,15.2917,13.0,18.0,14.0,1.7315,24
2024-06-17,2024,6,La Boca,CO,0.3654,0.28,0.45,0.375,0.0632,24
2024-06-17,2024,6,La Boca,NO2,28.125,25.0,36.0,28.0,2.8024,24
2024-06-17,2024,6,La Boca,PM10,12.2083,10.0,18.0,11.0,2.5363,24
2024-06-18,2024,6,Centenario,CO,0.4842,0.15,1.45,0.32,0.3747,24
2024-06-18,2024,6,Centenario,PM10,11.75,9.0,20.0,10.0,3.3264,24
2024-06-18,2024,6,Córdoba,CO,0.2742,0.04,0.89,0.19,0.2525,24
2024-06-18,2024,6,Córdoba,NO2,16.5417,7.0,28.0,15.0,6.8777,24
2024-06-18,2024,6,Córdoba,PM10,13.3333,12.0,17.0,13.0,1.5228,24
2024-06-18,2024,6,La Boca,CO,0.5154,0.35,0.81,0.5,0.1391,24
2024-06-18,2024,6,La Boca,NO2,30.1739,24.0,39.0,30.0,4.6383,23
2024-06-18,2024,6,La Boca,PM10,13.7083,9.0,21.0,13.5,3.7933,24
2024-06-19,2024,6,Centenario,CO,0.8608,0.45,1.81,0.585,0.4809,24
2024-06-19,2024,6,Centenario,PM10,25.25,21.0,27.0,25.5,1.4818,24
2024-06-19,2024,6,Córdoba,CO,0.7875,0.43,1.03,0.875,0.2,24
2024-06-19,2024,6,Córdoba,NO2,27.3333,15.0,40.0,27.0,7.2151,24
2024-06-19,2024,6,Córdoba,PM10,24.4583,18.0,31.0,24.5,4.4132,24
2024-06-19,2024,6,La Boca,CO,0.4596,0.26,0.82,0.42,0.1598,24
2024-06-19,2024,6,La Boca,NO2,28.9167,22.0,41.0,28.0,5.6331,24
2024-06-19,2024,6,La Boca,PM10,21.6667,19.0,24.0,22.0,1.5511,24
2024-06-20,2024,6,Centenario,CO,0.3225,0.21,0.64,0.28,0.1348,24
2024-06-20,2024,6,Centenario,PM10,19.3333,15.0,23.0,19.0,1.9708,24
2024-06-20,2024,6,Córdoba,CO,0.2979,0.1,0.98,0.195,0.2597,24
2024-06-20,2024,6,Córdoba,NO2,18.25,11.0,29.0,17.0,4.3862,24
2024-06-20,2024,6,Córdoba,PM10,27.875,18.0,33.0,29.5,4.7941,24
2024-06-20,2024,6,La Boca,CO,0.2233,0.08,0.47,0.215,0.1262,24
2024-06-20,2024,6,La Boca,NO2,31.125,25.0,40.0,31.0,3.5178,24
2024-06-20,2024,6,La Boca,PM10,17.1667,14.0,20.0,17.0,1.6061,24
2024-06-21,2024,6,Centenario,CO,0.4008,0.17,0.84,0.32,0.2187,24
2024-06-21,2024,6,Centenario,PM10,11.125,9.0,15.0,11.0,1.985,24
2024-06-21,2024,6,Córdoba,CO,0.2692,0.06,0.57,0.205,0.1846,24
2024-06-21,2024,6,Córdoba,NO2,16.0833,6.0,23.0,18.5,5.5632,24
2024-06-21,2024,6,Córdoba,PM10,12.7083,11.0,17.0,12.0,2.0532,24
2024-06-21,2024,6,La Boca,CO,0.3267,0.19,0.67,0.265,0.1505,24
2024-06-21,2024,6,La Boca,NO2,30.1667,19.0,39.0,31.5,5.5534,24
2024-06-21,2024,6,La Boca,PM10,12.3333,10.0,14.0,12.0,1.0901,24
2024-06-22,2024,6,Centenario,CO,0.5583,0.32,0.98,0.41,0.2523,24
2024-06-22,2024,6,Centenario,PM10,13.375,10.0,15.0,14.0,1.4689,24
2024-06-22,2024,6,Córdoba,CO,0.5679,0.42,0.73,0.585,0.1024,24
2024-06-22,2024,6,Córdoba,NO2,17.4167,12.0,22.0,17.0,2.8425,24
2024-06-22,2024,6,Córdoba,PM10,16.8333,11.0,20.0,18.0,3.2526,24
2024-06-22,2024,6,La Boca,CO,0.5571,0.27,0.92,0.48,0.2474,24
2024-06-22,2024,6,La Boca,NO2,23.25,17.0,28.0,24.0,3.4547,24
2024-06-22,2024,6,La Boca,PM10,16.6667,14.0,19.0,17.5,1.633,24
2024-06-23,2024,6,Centenario,CO,0.2442,0.14,0.36,0.24,0.0784,24
2024-06-23,2024,6,Centenario,PM10,10.0833,9.0,13.0,9.5,1.316,24
2024-06-23,2024,6,Córdoba,CO,0.4346,0.37,0.53,0.43,0.0463,24
2024-06-23,2024,6,Córdoba,NO2,15.5,8.0,23.0,15.5,4.2221,24
2024-06-23,2024,6,Córdoba,PM10,15.75,12.0,20.0,15.0,2.9525,24
2024-06-23,2024,6,La Boca,CO,0.1325,0.03,0.26,0.125,0.0795,24
2024-06-23,2024,6,La Boca,NO2,19.125,10.0,34.0,16.5,7.2551,24
2024-06-23,2024,6,La Boca,PM10,8.7917,7.0,14.0,8.0,2.0637,24
2024-06-24,2024,6,Centenario,CO,0.3146,0.16,0.49,0.32,0.0947,24
2024-06-24,2024,6,Centenario,PM10,13.5833,9.0,19.0,14.0,3.0633,24
2024-06-24,2024,6,Córdoba,CO,0.69,0.32,1.0,0.75,0.2627,24
2024-06-24,2024,6,Córdoba,NO2,24.2083,11.0,32.0,27.0,6.8903,24
2024-06-24,2024,6,Córdoba,PM10,17.5417,12.0,25.0,17.5,4.6809,24
2024-06-24,2024,6,La Boca,CO,0.1529,0.09,0.23,0.15,0.0379,24
2024-06-24,2024,6,La Boca,NO2,27.5833,19.0,45.0,25.5,8.612,24
2024-06-24,2024,6,La Boca,PM10,13.0,8.0,16.0,13.5,2.043,24
2024-06-25,2024,6,Centenario,CO,0.4438,0.29,0.54,0.47,0.0752,24
2024-06-25,2024,6,Centenario,PM10,22.3333,19.0,24.0,23.0,1.7856,24
2024-06-25,2024,6,Córdoba,CO,0.6933,0.46,0.9,0.7,0.1436,24
2024-06-25,2024,6,Córdoba,NO2,27.0833,18.0,43.0,26.5,5.8154,24
2024-06-25,2024,6,Córdoba,PM10,26.4167,24.0,28.0,27.0,1.018,24
2024-06-25,2024,6,La Boca,CO,0.2758,0.17,0.39,0.285,0.0622,24
2024-06-25,2024,6,La Boca,NO2,41.75,35.0,49.0,42.5,4.6462,24
2024-06-25,2024,6,La Boca,PM10,17.875,13.0,21.0,18.5,2.6427,24
2024-06-26,2024,6,Centenario,CO,0.43,0.25,0.52,0.465,0.0888,24
2024-06-26,2024,6,Centenario,PM10,19.875,18.0,22.0,20.0,1.3929,24
2024-06-26,2024,6,Córdoba,CO,0.4283,0.29,0.52,0.455,0.0792,24
2024-06-26,2024,6,Córdoba,NO2,19.6087,9.0,27.0,21.0,5.5411,23
2024-06-26,2024,6,Córdoba,PM10,20.0417,17.0,24.0,19.5,2.1765,24
2024-06-26,2024,6,La Boca,CO,0.3767,0.24,0.5,0.395,0.0921,24
2024-06-26,2024,6,La Boca,NO2,42.0833,34.0,47.0,43.0,3.6584,24
2024-06-26,2024,6,La Boca,PM10,17.25,15.0,20.0,17.0,1.5108,24
2024-06-27,2024,6,Centenario,CO,0.4833,0.26,0.77,0.465,0.1648,24
2024-06-27,2024,6,Centenario,PM10,25.9167,21.0,31.0,26.0,2.9328,24
2024-06-27,2024,6,Córdoba,CO,0.5246,0.34,0.73,0.54,0.1251,24
2024-06-27,2024,6,Córdoba,NO2,23.2917,14.0,31.0,23.0,5.0172,24
2024-06-27,2024,6,Córdoba,PM10,26.8333,20.0,32.0,28.0,3.7955,24
2024-06-27,2024,6,La Boca,CO,0.5088,0.33,0.72,0.495,0.1279,24
2024-06-27,2024,6,La Boca,NO2,40.625,29.0,50.0,41.5,6.1419,24
2024-06-27,2024,6,La Boca,PM10,23.625,18.0,28.0,23.5,3.0045,24
2024-06-28,2024,6,Centenario,CO,0.3288,0.21,0.71,0.29,0.1301,24
2024-06-28,2024,6,Centenario,PM10,25.4583,17.0,31.0,27.0,4.4719,24
2024-06-28,2024,6,Córdoba,CO,0.47,0.31,0.7,0.48,0.0955,24
2024-06-28,2024,6,Córdoba,NO2,22.2083,10.0,30.0,23.0,5.733,24
2024-06-28,2024,6,Córdoba,PM10,27.125,20.0,33.0,28.0,3.6273,24
