year,month,station,pollutant,avg_value,median_value,max_value,min_value,std_value,records_count
2017,3,Córdoba,CO,0.7464,0.6888,1.313,0.4992,0.1877,31
2017,3,Córdoba,NO2,17.6974,17.3333,27.9167,8.2083,5.6617,31
2017,3,Córdoba,PM10,27.9677,26.0417,55.5417,18.5,8.1306,26
2017,3,La Boca,CO,0.6155,0.5833,1.974,0.2581,0.3898,21
2017,3,La Boca,NO2,15.2152,12.7917,27.8333,8.75,5.4149,25
2017,3,La Boca,PM10,31.2804,30.6667,57.6667,20.4,7.3364,31
2017,4,Centenario,CO,0.6061,0.5742,0.9721,0.3512,0.1615,16
2017,4,Centenario,NO2,17.9512,17.875,27.1818,10.3333,4.3235,30
2017,4,Centenario,PM10,23.1077,21.5834,34.0,11.1364,6.9321,10
2017,4,Córdoba,CO,0.8571,0.8721,1.4317,0.5225,0.2059,30
2017,4,Córdoba,NO2,20.1763,19.5416,29.625,10.8333,5.4648,30
2017,4,Córdoba,PM10,23.9837,21.2708,39.125,10.5417,7.583,28
2017,4,La Boca,CO,0.5559,0.5394,1.5042,0.2404,0.24,28
2017,4,La Boca,NO2,16.0354,16.1818,25.7917,8.125,4.9022,27
2017,4,La Boca,PM10,27.1077,27.7916,51.5417,13.2143,8.753,30
2017,5,Centenario,CO,0.8075,0.8546,1.318,0.34,0.2816,31
2017,5,Centenario,NO2,18.8485,17.9583,29.1818,12.25,4.5694,31
2017,5,Centenario,PM10,21.8051,21.7917,35.0833,7.8182,6.4366,31
2017,5,Córdoba,CO,1.0162,1.0212,1.7442,0.505,0.269,31
2017,5,Córdoba,NO2,23.2086,23.4167,37.4167,12.3333,6.0485,31
2017,5,Córdoba,PM10,24.2445,20.875,49.0,7.5417,9.6916,30
2017,5,La Boca,CO,0.5586,0.5258,0.9104,0.325,0.1384,31
2017,5,La Boca,NO2,21.9683,20.5,31.125,14.5417,4.7605,31
2017,5,La Boca,PM10,24.8599,22.2708,40.5,13.7917,7.1975,28
2017,6,Centenario,CO,0.7505,0.7064,1.23,0.4312,0.1806,30
2017,6,Centenario,NO2,20.1625,18.7708,33.1667,8.75,5.5898,30
2017,6,Centenario,PM10,28.3403,24.3958,60.7917,14.4167,11.7303,30
2017,6,Córdoba,CO,0.8148,0.7521,1.5546,0.3888,0.2452,30
2017,6,Córdoba,NO2,24.7356,23.875,42.0833,13.875,6.6609,30
2017,6,Córdoba,PM10,24.7861,21.7084,51.375,15.125,8.8786,30
2017,6,La Boca,CO,0.6681,0.638,1.1571,0.4654,0.1598,28
2017,6,La Boca,NO2,27.7705,24.625,41.0417,18.7917,6.5746,28
2017,6,La Boca,PM10,43.0873,40.8542,74.875,21.6667,14.3448,22
2017,7,Centenario,CO,0.5704,0.5496,0.8542,0.3029,0.1355,31
2017,7,Centenario,NO2,18.4224,20.0,26.7083,8.0417,5.3557,31
2017,7,Centenario,PM10,21.6653,18.4583,44.7083,9.5417,9.5156,31
2017,7,Córdoba,CO,0.8165,0.7696,1.3742,0.3954,0.2612,31
2017,7,Córdoba,NO2,23.7406,23.5,35.0,14.7083,4.6839,31
2017,7,Córdoba,PM10,24.6613,22.4792,43.7083,12.4167,8.6293,28
2017,7,La Boca,CO,0.5545,0.557,0.8204,0.25,0.1389,31
2017,7,La Boca,NO2,24.5783,25.25,39.875,8.3333,7.2234,31
2017,7,La Boca,PM10,32.9099,30.0,65.9583,11.3333,16.259,31
2017,8,Centenario,CO,0.6349,0.6262,1.0487,0.3883,0.1564,31
2017,8,Centenario,NO2,19.2158,17.0417,30.2917,10.4167,5.2849,31
2017,8,Centenario,PM10,18.9933,17.2917,39.5,10.5417,6.4196,31
2017,8,Córdoba,CO,0.8915,0.8402,1.59,0.5192,0.2243,24
2017,8,Córdoba,NO2,23.5975,23.0208,32.7083,12.375,5.3921,26
2017,8,Córdoba,PM10,21.6647,20.1667,48.5417,12.3333,7.046,30
2017,8,La Boca,CO,0.5289,0.4432,2.564,0.2729,0.4024,30
2017,8,La Boca,NO2,22.1868,19.5833,36.25,12.3333,6.4228,31
2017,8,La Boca,PM10,25.7823,22.375,49.0,11.3333,10.4659,31
2017,9,Centenario,CO,0.4717,0.4277,0.8225,0.335,0.1273,30
2017,9,Centenario,NO2,16.7741,16.5492,28.4167,11.2083,3.7848,30
2017,9,Centenario,PM10,19.675,18.9792,33.4167,9.6667,5.3868,30
2017,9,Córdoba,CO,0.8759,0.9204,1.1271,0.5167,0.1748,30
2017,9,Córdoba,NO2,24.3972,23.3125,40.7917,15.0,5.9602,30
2017,9,Córdoba,PM10,22.1181,20.4167,32.2917,9.125,6.1108,30
2017,9,La Boca,CO,0.6612,0.6638,1.6624,0.2688,0.2782,26
2017,9,La Boca,NO2,24.3903,23.8834,46.4167,10.0417,6.9999,26
2017,9,La Boca,PM10,23.6495,22.4375,44.1667,14.7083,6.6113,26
2017,10,Centenario,CO,0.4955,0.4846,0.6671,0.3412,0.09,31
2017,10,Centenario,NO2,15.9667,15.5833,24.2917,7.1667,4.2262,31
2017,10,Centenario,PM10,21.2124,19.5417,38.4167,10.375,6.7437,31
2017,10,Córdoba,CO,0.535,0.5075,0.8462,0.2604,0.1521,31
2017,10,Córdoba,NO2,25.3804,26.2917,37.9545,14.7917,5.7126,31
2017,10,Córdoba,PM10,22.961,21.625,39.125,12.0417,6.4693,31
2017,10,La Boca,CO,0.5608,0.561,0.8525,0.3296,0.159,28
2017,10,La Boca,NO2,24.1061,22.5833,49.1667,16.4545,7.0815,27
2017,10,La Boca,PM10,27.9422,26.9583,56.5,13.6667,9.3844,31
2017,11,Centenario,CO,0.4529,0.4396,0.6767,0.3121,0.0934,29
2017,11,Centenario,NO2,15.45,14.9546,22.0476,10.5,3.2606,30
2017,11,Centenario,PM10,26.786,23.9167,57.75,12.0417,9.9463,27
2017,11,Córdoba,CO,0.6638,0.636,1.1825,0.4354,0.1674,26
2017,11,Córdoba,NO2,21.056,21.5417,30.0,9.4167,5.0734,27
2017,11,Córdoba,PM10,28.5194,25.0,59.6667,15.7917,9.9985,24
2017,11,La Boca,CO,0.4115,0.41,1.0375,0.2108,0.1591,28
2017,11,La Boca,NO2,30.249,29.3333,48.125,16.9167,6.2772,21
2017,11,La Boca,PM10,42.9597,39.6458,79.5833,20.5,14.4539,30
2017,12,Centenario,CO,0.4197,0.4288,0.6662,0.1737,0.1094,31
2017,12,Centenario,NO2,15.6326,14.9583,31.0909,6.5833,6.0163,31
2017,12,Centenario,PM10,25.732,24.4167,48.2917,14.7917,7.8666,31
2017,12,Córdoba,CO,0.5411,0.5279,1.0717,0.2254,0.2123,29
2017,12,Córdoba,NO2,20.8597,18.625,35.2083,8.75,7.5656,29
2017,12,Córdoba,PM10,26.9895,25.9583,45.0909,14.2,6.5618,27
2017,12,La Boca,CO,0.4772,0.484,0.6904,0.2504,0.1024,31
2017,12,La Boca,NO2,21.559,20.8333,40.0417,6.5417,8.6377,31
2017,12,La Boca,PM10,34.1156,31.25,72.5417,16.8333,11.3338,31
2018,1,Centenario,CO,0.2578,0.2412,0.4917,0.0765,0.1054,25
2018,1,Centenario,NO2,14.3749,13.375,27.5455,6.625,6.0409,22
2018,1,Centenario,PM10,24.8898,23.9621,35.125,11.6667,5.9452,20
2018,1,Córdoba,CO,0.7026,0.7104,0.9104,0.4583,0.1333,31
2018,1,Córdoba,NO2,17.6416,17.0,41.0,9.2222,5.9979,31
2018,1,Córdoba,PM10,25.5156,23.9583,41.7917,17.1667,6.5196,21
2018,1,La Boca,CO,0.3924,0.3988,0.5042,0.2396,0.0755,31
2018,1,La Boca,NO2,21.6163,20.0,38.6667,6.375,8.2543,31
2018,1,La Boca,PM10,34.0417,32.125,58.6667,14.875,10.0943,31
2018,2,Centenario,CO,1.0126,0.3346,9.7954,0.2154,2.4647,28
2018,2,Centenario,NO2,14.0574,13.7916,22.4167,6.3333,4.0107,28
2018,2,Centenario,PM10,22.4375,22.5833,35.7083,12.0833,5.5024,28
2018,2,Córdoba,CO,1.2672,0.495,10.3125,0.3517,2.6871,25
2018,2,Córdoba,NO2,15.4066,15.1666,24.2917,8.7083,4.5856,24
2018,2,Córdoba,PM10,21.3888,20.4583,33.2083,12.0,5.4857,24
2018,2,La Boca,CO,1.5916,0.4033,17.2512,0.1687,4.3045,27
2018,2,La Boca,NO2,19.0277,19.7083,31.1667,4.0417,7.3567,27
2018,2,La Boca,PM10,33.5521,34.2292,48.125,20.75,5.8742,28
2018,3,Centenario,CO,0.4066,0.4142,0.6104,0.1596,0.0959,31
2018,3,Centenario,NO2,16.8806,17.4167,23.5,8.375,3.8559,31
2018,3,Centenario,PM10,25.3469,25.5,40.625,13.375,6.7871,31
2018,3,Córdoba,CO,0.4885,0.4425,0.7533,0.2479,0.1444,31
2018,3,Córdoba,NO2,17.6529,17.8542,30.8,10.125,4.1866,30
2018,3,Córdoba,PM10,25.7446,24.5833,45.375,13.5833,7.5497,31
2018,3,La Boca,CO,0.6306,0.5958,0.9217,0.3117,0.1752,31
2018,3,La Boca,NO2,20.1064,19.0417,32.875,10.3333,5.6329,21
2018,3,La Boca,PM10,40.0699,37.75,77.875,18.2083,13.287,31
2018,4,Centenario,CO,0.51,0.5102,0.8017,0.2788,0.1301,30
2018,4,Centenario,NO2,17.1378,17.1667,25.5833,8.125,4.2089,30
2018,4,Centenario,PM10,22.4889,22.25,34.5,13.0833,5.3273,30
2018,4,Córdoba,CO,0.6036,0.5882,0.8917,0.1933,0.1891,30
2018,4,Córdoba,NO2,15.3253,15.8333,21.7083,8.125,3.5981,30
2018,4,Córdoba,PM10,26.0095,25.4583,46.5833,14.75,7.4206,28
2018,4,La Boca,CO,0.6573,0.629,1.0712,0.3267,0.1842,30
2018,4,La Boca,NO2,20.2495,20.5625,28.0833,10.875,4.5968,30
2018,4,La Boca,PM10,32.3403,25.7083,80.4583,14.2917,14.4045,30
2018,5,Centenario,CO,0.6133,0.5496,1.4629,0.2625,0.2188,31
2018,5,Centenario,NO2,18.3746,18.0,27.625,10.5,4.2789,31
2018,5,Centenario,PM10,21.3965,18.5833,40.2083,11.0833,7.4684,31
2018,5,Córdoba,CO,0.4046,0.4067,0.7333,0.165,0.1288,31
2018,5,Córdoba,NO2,17.5171,12.6666,61.0,6.25,13.3567,24
2018,5,Córdoba,PM10,25.7903,24.8958,44.0833,15.3333,7.8348,28
2018,5,La Boca,CO,0.6225,0.514,1.7925,0.2308,0.3817,18
2018,5,La Boca,NO2,23.2553,22.1875,35.4167,13.9583,5.9575,28
2018,5,La Boca,PM10,34.6949,31.75,64.7083,14.0417,13.4763,31
2018,6,Centenario,CO,0.667,0.603,1.3246,0.42,0.2025,30
2018,6,Centenario,NO2,20.4226,19.7708,27.3636,14.0909,3.8723,30
2018,6,Centenario,PM10,25.2,23.8958,46.3333,10.875,9.1843,30
2018,6,Córdoba,CO,0.3225,0.3123,0.4854,0.1833,0.0815,30
2018,6,Córdoba,NO2,11.4342,10.3902,19.8333,6.2917,3.6237,20
2018,6,Córdoba,PM10,26.6476,27.5,38.7917,12.0,7.3826,24
2018,6,La Boca,CO,0.5653,0.5529,1.0029,0.2896,0.1853,30
2018,6,La Boca,NO2,24.3675,22.8125,36.625,12.625,6.8364,30
2018,6,La Boca,PM10,40.0429,35.4,88.0833,15.7083,18.7426,29
2018,7,Centenario,CO,0.9442,0.5233,11.3188,0.3308,1.9381,31
2018,7,Centenario,NO2,18.2013,17.75,27.7083,10.875,3.8485,31
2018,7,Centenario,PM10,19.0175,17.5417,43.1667,7.9167,9.1882,31
2018,7,Córdoba,CO,0.8622,0.2571,18.6596,0.1667,3.3037,31
2018,7,Córdoba,NO2,7.8279,7.5417,11.4167,4.25,1.8816,20
2018,7,Córdoba,PM10,21.3938,20.125,47.0,9.2083,9.5491,27
2018,7,La Boca,CO,0.9463,0.4046,14.1571,0.2542,2.4902,31
2018,7,La Boca,NO2,22.3014,20.9167,52.6667,11.0417,7.917,31
2018,7,La Boca,PM10,25.2194,20.2916,75.5,9.8333,16.0216,30
2018,8,Centenario,CO,0.9051,0.5767,11.1279,0.3121,1.9026,31
2018,8,Centenario,NO2,16.8734,16.0833,28.375,9.875,4.059,31
2018,8,Centenario,PM10,20.2567,19.3333,36.5,11.0833,6.4072,31
2018,8,Córdoba,CO,1.3888,0.6883,18.0779,0.3067,3.4854,25
2018,8,Córdoba,NO2,14.1488,9.375,36.4167,4.5833,9.3805,24
2018,8,Córdoba,PM10,27.0868,26.875,48.5,14.25,7.5566,31
2018,8,La Boca,CO,1.0985,0.5568,17.355,0.1862,3.0215,31
2018,8,La Boca,NO2,20.4006,20.0833,35.9545,10.0455,6.0573,31
2018,8,La Boca,PM10,31.382,31.9583,55.0833,12.5833,10.8854,31
2018,9,Centenario,CO,0.4648,0.4706,0.7222,0.2308,0.1344,30
2018,9,Centenario,NO2,15.6169,15.2292,23.9545,7.5417,4.155,30
2018,9,Centenario,PM10,19.3069,17.0416,39.6667,10.5417,5.9961,30
2018,9,Córdoba,CO,0.5013,0.4734,0.8567,0.2667,0.1591,30
2018,9,Córdoba,NO2,23.8067,25.5,32.3846,4.75,7.0793,17
2018,9,Córdoba,PM10,24.75,24.0,43.5417,15.25,6.0961,30
2018,9,La Boca,CO,0.4433,0.4277,0.6358,0.2954,0.1001,30
2018,9,La Boca,NO2,21.5471,19.5834,33.0455,9.4583,5.8244,30
2018,9,La Boca,PM10,26.7967,22.2708,55.8333,14.9167,10.2176,30
2018,10,Centenario,CO,0.4339,0.4117,0.7783,0.2944,0.1217,31
2018,10,Centenario,NO2,16.7597,15.125,23.5417,9.2917,4.3067,20
2018,10,Centenario,PM10,19.7944,19.25,30.4583,12.125,4.7761,31
2018,10,Córdoba,CO,0.5309,0.5175,0.9242,0.2754,0.1635,31
2018,10,Córdoba,NO2,27.171,27.6667,35.7083,15.2917,6.1404,21
2018,10,Córdoba,PM10,25.2245,26.0,41.3333,11.7917,6.6146,31
2018,10,La Boca,CO,0.3499,0.3256,0.985,0.135,0.1646,28
2018,10,La Boca,NO2,19.348,19.7708,29.0,13.2273,4.2612,28
2018,10,La Boca,PM10,24.512,24.875,37.8235,14.125,6.1596,27
2018,11,Centenario,CO,0.457,0.4608,0.6683,0.2306,0.0992,30
2018,11,Centenario,NO2,15.9827,15.1042,23.6667,11.0417,3.5146,30
2018,11,Centenario,PM10,19.9542,19.7916,29.4167,10.1667,4.9341,30
2018,11,Córdoba,CO,0.5893,0.5729,0.8588,0.3871,0.1179,30
2018,11,Córdoba,NO2,22.2214,22.7519,31.8696,12.1667,3.7203,30
2018,11,Córdoba,PM10,23.4406,22.9375,35.2917,13.2917,6.4245,30
2018,11,La Boca,CO,0.4241,0.4192,0.5421,0.255,0.0693,15
2018,11,La Boca,NO2,22.7955,21.4167,42.3333,14.625,7.1406,25
2018,11,La Boca,PM10,27.5208,25.3125,51.625,16.5833,8.6324,24
2018,12,Centenario,CO,0.4121,0.4292,0.5925,0.1654,0.1112,31
2018,12,Centenario,NO2,15.1177,13.8333,32.0,5.5833,5.6075,31
2018,12,Centenario,PM10,21.3952,19.25,42.6667,11.5,8.0675,31
2018,12,Córdoba,CO,0.5042,0.4834,0.7617,0.1696,0.1882,20
2018,12,Córdoba,NO2,20.2615,20.4167,37.9524,8.125,6.6254,31
2018,12,Córdoba,PM10,27.9546,28.0208,44.875,16.375,7.0447,30
2018,12,La Boca,CO,0.4543,0.4179,1.1496,0.1958,0.1741,31
2018,12,La Boca,NO2,17.6085,16.3333,32.2083,8.625,5.3875,31
2018,12,La Boca,PM10,23.6971,23.3125,43.2917,12.5556,8.0846,30
2019,1,Centenario,CO,0.4052,0.4208,0.5921,0.1771,0.1196,31
2019,1,Centenario,NO2,13.7359,13.4167,22.0909,6.8333,3.2687,31
2019,1,Centenario,PM10,18.4409,18.0,28.0833,10.4583,4.3383,31
2019,1,Córdoba,CO,0.7779,0.7827,1.0812,0.4471,0.1531,29
2019,1,Córdoba,NO2,18.4535,17.3333,30.9167,8.6667,5.9347,29
2019,1,Córdoba,PM10,29.1704,29.0833,39.8333,16.75,6.8359,19
2019,1,La Boca,CO,0.4612,0.4504,0.6571,0.2862,0.1041,31
2019,1,La Boca,NO2,18.6105,17.7727,31.3333,8.7083,4.7889,31
2019,1,La Boca,PM10,26.4517,25.2084,44.2083,16.875,7.2342,30
2019,2,Centenario,CO,0.4138,0.4108,0.7138,0.1167,0.1538,28
2019,2,Centenario,NO2,16.9354,15.6458,27.9167,8.3333,5.4011,28
2019,2,Centenario,PM10,24.2872,22.6875,50.125,11.125,9.1453,28
2019,2,Córdoba,CO,0.5543,0.5542,0.8162,0.2808,0.147,28
2019,2,Córdoba,NO2,23.3316,22.9375,33.0,13.2917,4.8009,28
2019,2,Córdoba,PM10,31.7296,29.875,61.2917,17.5417,9.5804,28
2019,2,La Boca,CO,0.4846,0.4712,0.7879,0.2406,0.1335,27
2019,2,La Boca,NO2,20.283,19.0,31.375,7.5417,6.5623,27
2019,2,La Boca,PM10,32.791,32.1042,53.875,20.9583,8.7421,24
2019,3,Centenario,CO,0.4411,0.415,0.7646,0.1494,0.1383,31
2019,3,Centenario,NO2,16.4671,16.75,24.2609,9.5,3.8291,27
2019,3,Centenario,PM10,19.5847,19.5417,30.5,11.2083,4.3242,31
2019,3,Córdoba,CO,0.7095,0.7471,0.9733,0.3933,0.166,31
2019,3,Córdoba,NO2,20.4391,21.1667,29.8182,13.0833,3.8212,31
2019,3,Córdoba,PM10,28.9505,27.9583,48.2857,19.0,7.1037,29
2019,3,La Boca,CO,0.3914,0.3875,0.6546,0.2296,0.1018,31
2019,3,La Boca,NO2,22.0442,20.5217,39.75,13.5,6.5424,29
2019,3,La Boca,PM10,27.4436,28.0417,42.5417,14.5417,6.8329,31
2019,4,Centenario,CO,0.5682,0.5588,0.8233,0.4054,0.104,30
2019,4,Centenario,NO2,21.0738,20.1875,50.0833,13.1667,6.7881,30
2019,4,Centenario,PM10,23.6389,22.8958,40.0417,9.4583,6.1492,30
2019,4,Córdoba,CO,0.7049,0.68,1.3633,0.4892,0.179,30
2019,4,Córdoba,NO2,19.4234,18.625,30.9583,12.7917,3.9547,30
2019,4,Córdoba,PM10,31.6046,30.7917,50.3333,15.5417,8.9402,27
2019,4,La Boca,CO,0.539,0.505,1.2583,0.2092,0.2176,30
2019,4,La Boca,NO2,20.5378,20.6,41.75,11.0,6.081,23
2019,4,La Boca,PM10,33.2139,33.5417,50.375,11.125,8.1898,30
2019,5,Centenario,CO,0.5689,0.5279,1.0183,0.3421,0.1713,31
2019,5,Centenario,NO2,17.731,17.7083,28.2083,9.4167,5.233,31
2019,5,Centenario,PM10,21.9583,21.0,38.5,11.0833,6.9667,31
2019,5,Córdoba,CO,0.636,0.5392,1.2867,0.2167,0.2423,31
2019,5,Córdoba,NO2,22.5403,21.7083,33.4783,10.25,5.7405,31
2019,5,Córdoba,PM10,25.7325,22.9167,45.1667,12.75,8.2406,31
2019,5,La Boca,CO,0.4531,0.4288,0.8896,0.2446,0.1618,31
2019,5,La Boca,NO2,19.2771,20.1818,32.8333,8.6667,6.1735,31
2019,5,La Boca,PM10,30.0806,30.25,46.9167,13.4583,9.2505,31
2019,6,Centenario,CO,0.675,0.6175,1.2612,0.38,0.2035,30
2019,6,Centenario,NO2,18.3838,18.7083,28.0417,11.4,3.9678,25
2019,6,Centenario,PM10,19.46,19.2917,31.6667,7.5,7.0608,30
2019,6,Córdoba,CO,0.744,0.7383,1.0646,0.4296,0.1992,29
2019,6,Córdoba,NO2,17.9173,17.7917,28.9545,7.1429,4.0895,29
2019,6,Córdoba,PM10,23.1471,22.5,38.75,10.5833,8.1572,27
2019,6,La Boca,CO,0.5657,0.5523,0.9529,0.3292,0.1345,30
2019,6,La Boca,NO2,20.3124,19.9792,29.7083,9.2609,4.6268,30
2019,6,La Boca,PM10,25.8814,26.1458,43.5833,8.5385,8.6827,30
2019,7,Centenario,CO,0.6365,0.6329,1.1021,0.2967,0.2026,31
2019,7,Centenario,NO2,22.3567,22.5,33.4167,10.7083,5.917,27
2019,7,Centenario,PM10,21.746,19.9167,40.125,12.0417,6.3827,31
2019,7,Córdoba,CO,0.7719,0.7479,1.15,0.4737,0.1659,31
2019,7,Córdoba,NO2,25.9732,26.2917,37.4167,16.0833,6.6317,31
2019,7,Córdoba,PM10,25.8368,25.5833,38.0,15.0833,6.6939,24
2019,7,La Boca,CO,0.6855,0.5942,1.4629,0.308,0.3271,27
2019,7,La Boca,NO2,26.6883,26.8462,37.5833,19.0833,4.6254,23
2019,7,La Boca,PM10,27.5516,24.484,52.5,13.125,9.4543,22
2019,8,Centenario,CO,0.5848,0.5275,1.085,0.3358,0.196,31
2019,8,Centenario,NO2,22.6281,21.8182,35.375,12.2083,4.8088,31
2019,8,Centenario,PM10,22.8333,20.2083,47.4167,12.25,7.9748,31
2019,8,Córdoba,CO,0.7364,0.7175,1.3029,0.4888,0.1855,31
2019,8,Córdoba,NO2,27.4529,27.25,39.375,17.375,5.8631,31
2019,8,Córdoba,PM10,25.6425,23.75,51.625,12.625,9.1048,31
2019,8,La Boca,CO,0.8844,0.86,1.7279,0.2575,0.3641,27
2019,8,La Boca,NO2,21.447,20.5416,33.125,8.375,5.8693,30
2019,8,La Boca,PM10,35.4792,35.4792,38.125,32.8333,3.7418,2
2019,9,Centenario,CO,0.5148,0.5027,0.6938,0.3854,0.0932,30
2019,9,Centenario,NO2,20.4333,19.6042,33.0833,13.3333,5.4515,30
2019,9,Centenario,PM10,21.4464,22.375,35.1667,6.3333,7.4,20
2019,9,Córdoba,CO,0.5756,0.5896,0.8229,0.3504,0.1208,30
2019,9,Córdoba,NO2,24.4952,25.1875,37.7727,14.0417,5.226,30
2019,9,Córdoba,PM10,27.9806,27.3333,45.9583,15.625,8.9311,30
2019,9,La Boca,CO,0.6384,0.6564,1.0971,0.1217,0.2152,30
2019,9,La Boca,NO2,25.6236,23.4306,41.3,12.3333,9.9749,14
2019,9,La Boca,PM10,42.2798,40.8542,71.1667,21.8333,16.3122,14
2019,10,Centenario,CO,0.5262,0.505,0.7288,0.3071,0.1134,31
2019,10,Centenario,NO2,18.5557,16.8333,29.5833,9.7083,5.2569,31
2019,10,Centenario,PM10,18.8091,17.7917,36.1667,10.5833,6.2989,31
2019,10,Córdoba,CO,0.5145,0.5046,0.7458,0.2106,0.132,31
2019,10,Córdoba,NO2,22.3495,22.0833,32.2083,12.25,4.7468,31
2019,10,Córdoba,PM10,22.2688,21.6667,35.9167,13.0,6.2061,31
2019,10,La Boca,CO,0.5164,0.4771,0.81,0.3288,0.1293,27
2019,10,La Boca,NO2,25.1252,25.25,41.5417,7.125,7.0441,28
2019,10,La Boca,PM10,26.9164,24.3958,50.0833,14.9583,8.9243,26
2019,11,Centenario,CO,0.5199,0.5086,0.7317,0.3071,0.1208,30
2019,11,Centenario,NO2,16.9389,13.9167,29.625,9.1667,6.3937,15
2019,11,Centenario,PM10,21.9847,20.7916,35.1667,13.75,5.8881,30
2019,11,Córdoba,CO,0.6106,0.5977,0.9933,0.3538,0.1837,30
2019,11,Córdoba,NO2,21.2645,21.3334,32.5417,6.9583,6.7529,30
2019,11,Córdoba,PM10,25.8514,23.8958,40.8333,15.3333,7.026,30
2019,11,La Boca,CO,0.4426,0.5068,0.6446,0.2258,0.148,30
2019,11,La Boca,NO2,22.5369,22.0416,34.5417,9.4167,6.8177,30
2019,11,La Boca,PM10,33.7584,31.7917,60.5,22.625,9.0173,24
2019,12,Centenario,CO,0.4221,0.3979,0.7929,0.1767,0.1718,31
2019,12,Centenario,NO2,15.0143,14.4583,28.7917,5.7619,6.7906,22
2019,12,Centenario,PM10,21.986,20.2917,37.625,8.6923,6.615,31
2019,12,Córdoba,CO,0.7469,0.7325,1.2204,0.481,0.1533,31
2019,12,Córdoba,NO2,21.5423,21.0833,33.1667,9.0833,5.6889,31
2019,12,Córdoba,PM10,25.9128,25.75,46.625,14.9231,6.9138,31
2019,12,La Boca,CO,0.3208,0.3217,0.5788,0.12,0.1197,17
2019,12,La Boca,NO2,19.6582,18.9792,39.2917,4.5417,9.4523,28
2019,12,La Boca,PM10,29.9055,26.8958,52.6667,17.125,9.9964,26
2020,1,Centenario,CO,0.398,0.3654,0.6958,0.2571,0.1016,31
2020,1,Centenario,NO2,13.8052,13.625,25.5417,2.5238,5.2566,31
2020,1,Centenario,PM10,20.8199,20.6667,34.5417,8.75,6.0428,31
2020,1,Córdoba,CO,0.624,0.5979,1.02,0.2367,0.174,29
2020,1,Córdoba,NO2,18.6224,17.2708,31.6316,10.1176,6.3043,26
2020,1,Córdoba,PM10,22.3477,21.2708,37.4167,14.0833,5.8245,28
2020,1,La Boca,CO,0.8286,0.6875,1.66,0.1136,0.5534,14
2020,1,La Boca,NO2,17.806,19.0417,27.6667,7.3333,5.0668,31
2020,1,La Boca,PM10,28.5109,27.875,39.9333,24.4,3.9216,13
2020,2,Centenario,CO,0.4903,0.4917,0.7033,0.3438,0.083,29
2020,2,Centenario,NO2,14.626,13.25,23.95,6.2917,4.5763,29
2020,2,Centenario,PM10,19.2026,19.0417,27.1667,11.0417,4.4175,29
2020,2,Córdoba,CO,0.5584,0.5554,0.7837,0.4113,0.0921,29
2020,2,Córdoba,NO2,11.9573,12.5477,17.35,6.75,3.3494,12
2020,2,Córdoba,PM10,21.2284,19.3958,34.125,15.0833,4.7697,24
2020,2,La Boca,CO,0.9799,0.8694,1.8176,0.4217,0.514,10
2020,2,La Boca,NO2,14.7216,12.1084,29.0,3.9167,6.7817,24
2020,2,La Boca,PM10,9.6167,14.4167,16.6667,1.0,7.9091,5
2020,3,Centenario,CO,0.3961,0.3617,0.6196,0.2242,0.1123,31
2020,3,Centenario,NO2,14.0947,14.4583,33.7619,4.25,5.7412,31
2020,3,Centenario,PM10,17.5296,17.25,32.8333,9.0833,5.3473,31
2020,3,Córdoba,CO,0.4114,0.4225,0.7058,0.2037,0.1274,23
2020,3,Córdoba,NO2,12.281,11.875,30.2083,3.625,5.3674,31
2020,3,Córdoba,PM10,14.5218,12.2083,29.2,7.0,6.9143,13
2020,3,La Boca,CO,0.335,0.201,1.1604,0.0746,0.3155,22
2020,3,La Boca,NO2,15.6148,13.3958,31.5333,5.0,7.388,30
2020,3,La Boca,PM10,13.4318,14.375,17.7083,8.5833,2.8716,11
2020,4,Centenario,CO,0.3781,0.3657,0.5496,0.1779,0.0917,30
2020,4,Centenario,NO2,12.6057,12.2708,24.625,5.375,4.2809,30
2020,4,Centenario,PM10,14.0639,13.0208,24.2083,8.1667,4.8727,30
2020,4,Córdoba,CO,0.6833,0.6833,0.7725,0.5942,0.1261,2
2020,4,Córdoba,NO2,15.7089,15.9053,32.2917,5.9167,7.1495,30
2020,4,Córdoba,PM10,11.4473,11.375,18.875,6.25,3.6956,29
2020,4,La Boca,CO,0.306,0.295,0.74,0.07,0.1157,29
2020,4,La Boca,NO2,5.5208,5.5208,7.5417,3.5,2.8579,2
2020,4,La Boca,PM10,14.7545,14.3542,26.7083,8.5,5.1075,28
2020,5,Centenario,CO,0.5218,0.5725,0.8267,0.2458,0.1592,31
2020,5,Centenario,NO2,17.3561,17.4583,28.4583,7.5,5.4201,31
2020,5,Centenario,PM10,20.078,20.25,44.5417,9.4167,8.6667,31
2020,5,Córdoba,NO2,22.9231,22.75,47.25,9.3333,8.3245,31
2020,5,Córdoba,PM10,18.5303,16.616,39.2917,7.75,8.6513,28
2020,5,La Boca,CO,0.4567,0.4275,0.7854,0.274,0.1392,22
2020,5,La Boca,NO2,21.5,21.5,21.5,21.5,0.0,1
2020,5,La Boca,PM10,21.9164,18.5,45.2083,9.75,9.7113,27
2020,6,Centenario,CO,0.5607,0.5402,0.9625,0.2688,0.16,30
